INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
232055912,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,137,0,2023-07-15 17:30:00+00,2023,7,Saturday,17,,COMMONWEALTH AVENUE,,,
232066228,3115,,INVESTIGATE PERSON,E18,484,0,2023-08-18 22:15:00+00,2023,8,Friday,22,,OSCEOLA ST,42.26201808,-71.10245559,"(42.26201808259158, -71.102455589941)"
232038944,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2, ,0,2023-05-18 19:43:00+00,2023,5,Thursday,19,,BALFOUR ST,42.31466016,-71.07623131,"(42.3146601634047, -71.07623130658303)"
232087526,724,,AUTO THEFT,B2,319,0,2023-10-29 05:30:00+00,2023,10,Sunday,5,,CHENEY ST,42.30919378,-71.08489008,"(42.30919377731518, -71.08489007592914)"
232063270,1102,,FRAUD - FALSE PRETENSE / SCHEME,E5, ,0,2023-08-09 13:51:00+00,2023,8,Wednesday,13,,CENTRE ST,42.2870932,-71.14822209,"(42.28709320338153, -71.14822209118665)"
232088138,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2023-10-30 20:15:00+00,2023,10,Monday,20,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232059231,724,,AUTO THEFT,E18,940,0,2023-07-23 00:10:00+00,2023,7,Sunday,0,,GARFIELD AVE,42.24361847,-71.11989339,"(42.243618473919426, -71.11989338587868)"
232089853,3006,,SICK/INJURED/MEDICAL - PERSON,D4,130,0,2023-11-05 12:17:00+00,2023,11,Sunday,12,,DARTMOUTH ST,42.34762231,-71.07606786,"(42.34762231153049, -71.07606785849076)"
232048477,3115,,INVESTIGATE PERSON,E13,642,0,2023-06-20 14:07:00+00,2023,6,Tuesday,14,,CENTRE ST,42.31265086,-71.11414577,"(42.31265086093293, -71.11414576548778)"
232038808,617,,LARCENY THEFT FROM BUILDING,D4, ,0,2023-05-18 10:53:00+00,2023,5,Thursday,10,,GAINSBOROUGH ST,42.34239071,-71.08872073,"(42.34239070512719, -71.08872073024187)"
232024666,3114,,INVESTIGATE PROPERTY,B3,465,0,2023-03-24 10:23:00+00,2023,3,Friday,10,,BLUE HILL AVENUE,,,
232028622,619,,LARCENY ALL OTHERS,B3,465,0,2023-04-13 17:23:00+00,2023,4,Thursday,17,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
232001280,1107,,FRAUD - IMPERSONATION,D4,617,0,2023-01-05 00:00:00+00,2023,1,Thursday,0,,HUNTINGTON AVE,42.33792223,-71.09526655,"(42.337922231690534, -71.09526655016819)"
232057926,619,,LARCENY ALL OTHERS,C11,355,0,2023-07-22 09:47:00+00,2023,7,Saturday,9,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232012866,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,2023-02-17 07:30:00+00,2023,2,Friday,7,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
232092156,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,256,0,2023-11-13 08:45:00+00,2023,11,Monday,8,,WILLIAM T MORRISSEY BLVD & MOUNT VERNON ST,42.32041755,-71.04953047,"(42.32041754630139, -71.04953046770446)"
232078912,801,,ASSAULT - SIMPLE,A1,121,0,2023-09-30 01:58:00+00,2023,9,Saturday,1,,STUART ST,42.3510659,-71.06549617,"(42.351065901886244, -71.065496168854)"
232058913,3502,,MISSING PERSON - LOCATED,D4,167,0,2023-07-21 14:00:00+00,2023,7,Friday,14,,HARRISON AVE,42.33954153,-71.06940928,"(42.33954152609665, -71.06940928222296)"
232044370,1402,,VANDALISM,C6, ,0,2023-06-04 12:00:00+00,2023,6,Sunday,12,,ELLERY ST,42.32951961,-71.05826114,"(42.329519609453826, -71.05826114243948)"
232058151,423,,ASSAULT - AGGRAVATED,D4, ,0,2023-07-23 00:23:00+00,2023,7,Sunday,0,,DARTMOUTH ST,42.34968826,-71.07711307,"(42.349688263710945, -71.0771130665715)"
232060390,3108,,FIRE REPORT,C11, ,0,2023-07-30 19:31:00+00,2023,7,Sunday,19,,CAMERON ST,42.31039311,-71.06399439,"(42.310393114199584, -71.06399439019255)"
232041313,3801,,M/V ACCIDENT - OTHER,E18, ,0,2023-05-26 17:54:00+00,2023,5,Friday,17,,"RIVER ST & CLEVELAND ST
HYDE PARK  MA 02136
UNITED",42.25422167,-71.12880688,"(42.25422166633784, -71.1288068840041)"
232025920,3110,,SERVICE TO OTHER AGENCY,D4,167,0,2023-04-03 19:30:00+00,2023,4,Monday,19,,HARRISON AVE,42.33954153,-71.06940928,"(42.33954152609665, -71.06940928222296)"
232000697,3502,,MISSING PERSON - LOCATED,E18,548,0,2023-01-03 12:30:00+00,2023,1,Tuesday,12,,DEFOREST ST,42.26870474,-71.1306461,"(42.268704737356465, -71.13064609958812)"
232053014,3115,,INVESTIGATE PERSON,A7,34,0,2023-07-06 01:19:00+00,2023,7,Thursday,1,,WEBSTER ST,42.36629246,-71.03602844,"(42.36629245896228, -71.03602844028)"
232064806,2632,,EVADING FARE,D4, ,0,2023-08-11 17:28:00+00,2023,8,Friday,17,,NEWBURY ST,42.34895732,-71.08489256,"(42.34895732125857, -71.08489256124587)"
232000093,1402,,VANDALISM,C6,200,0,2023-01-01 00:01:00+00,2023,1,Sunday,0,,W BROADWAY,42.34128702,-71.0546798,"(42.34128702104515, -71.05467980204799)"
232013876,1832,,SICK ASSIST - DRUG RELATED ILLNESS,C11, ,0,2023-02-21 04:58:00+00,2023,2,Tuesday,4,,ARCADIA ST,42.30183794,-71.06127877,"(42.30183793857902, -71.06127877136146)"
232020372,3207,,PROPERTY - FOUND,D14,778,0,2023-03-16 12:00:00+00,2023,3,Thursday,12,,WASHINGTON ST,42.34905564,-71.15049917,"(42.34905564195639, -71.1504991731562)"
232022573,1832,,SICK ASSIST - DRUG RELATED ILLNESS,A1, ,0,2023-03-18 19:30:00+00,2023,3,Saturday,19,,TREMONT ST,42.34942817,-71.06536689,"(42.349428171490224, -71.06536689336696)"
232009941,3301,,VERBAL DISPUTE,E13,641,0,2023-02-06 20:02:00+00,2023,2,Monday,20,,CENTRE ST,42.31674771,-71.11356315,"(42.316747707568155, -71.1135631542016)"
232041469,1831,,SICK ASSIST,A1, ,0,2023-05-27 11:36:00+00,2023,5,Saturday,11,,"WASHINGTON ST & SCHOOL ST
BOSTON  MA 02108
UNITED ",42.35740952,-71.05833041,"(42.35740951740055, -71.05833040640694)"
232063246,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11, ,0,2023-08-08 14:50:00+00,2023,8,Tuesday,14,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232086753,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B3,472,0,2023-10-26 18:58:00+00,2023,10,Thursday,18,,BLUE HILL AVE,42.27386183,-71.0936961,"(42.27386182611973, -71.09369610092035)"
232018693,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,B2, ,0,2023-03-10 18:35:00+00,2023,3,Friday,18,,"TREMONT ST & MELNEA CASS BLVD
ROXBURY  MA 02120
UN",,,
232023341,2647,,THREATS TO DO BODILY HARM,B3, ,0,2023-03-25 22:09:00+00,2023,3,Saturday,22,,WALK HILL ST,42.27791422,-71.09453007,"(42.277914223185434, -71.09453007306298)"
232054239,540,,BURGLARY - COMMERICAL,E5,562,0,2023-07-10 02:00:00+00,2023,7,Monday,2,,BASILE ST,42.2866534,-71.12665474,"(42.28665339522103, -71.126654738494)"
232006882,3111,,LICENSE PREMISE VIOLATION,A1, ,0,2023-01-26 21:09:00+00,2023,1,Thursday,21,,KNEELAND ST,42.35036265,-71.06055855,"(42.3503626528433, -71.06055855468604)"
232023704,3115,,INVESTIGATE PERSON,D4, ,0,2023-03-27 11:30:00+00,2023,3,Monday,11,,CLARENDON ST,42.3485459,-71.07416659,"(42.34854589815769, -71.0741665911618)"
232065361,3502,,MISSING PERSON - LOCATED,B3, ,0,2023-08-16 03:22:00+00,2023,8,Wednesday,3,,MILTON AVE,42.2857609,-71.07801491,"(42.285760898167126, -71.0780149142852)"
232094723,617,,LARCENY THEFT FROM BUILDING,A1,69,0,2023-11-19 15:00:00+00,2023,11,Sunday,15,,CHARLES ST,42.35827425,-71.07057914,"(42.35827424949905, -71.07057914384707)"
232036538,3207,,PROPERTY - FOUND,A7, ,0,2023-05-11 00:18:00+00,2023,5,Thursday,0,,E EAGLE ST,42.38132453,-71.02804042,"(42.38132453142911, -71.02804042233107)"
232054876,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,16,0,2023-07-11 15:30:00+00,2023,7,Tuesday,15,,E EAGLE ST,42.38132453,-71.02804042,"(42.38132453142911, -71.02804042233107)"
232049092,613,,LARCENY SHOPLIFTING,E13,582,0,2023-06-22 13:00:00+00,2023,6,Thursday,13,,CENTRE ST,42.32208557,-71.10964107,"(42.32208556501331, -71.10964107078134)"
232031597,616,,LARCENY THEFT OF BICYCLE,D14,778,0,2023-04-22 23:00:00+00,2023,4,Saturday,23,,WASHINGTON ST,42.34905564,-71.15049917,"(42.34905564195639, -71.1504991731562)"
232051527,3201,,PROPERTY - LOST/ MISSING,D4,167,0,2023-06-05 00:00:00+00,2023,6,Monday,0,,HARRISON AVE,42.33954153,-71.06940928,"(42.33954152609665, -71.06940928222296)"
232062749,3201,,PROPERTY - LOST/ MISSING,A1,77,0,2023-08-06 16:00:00+00,2023,8,Sunday,16,,NEW SUDBURY ST,42.36183809,-71.05976533,"(42.3618380883142, -71.05976533206233)"
232025857,3115,,INVESTIGATE PERSON,B2, ,0,2023-04-04 01:20:00+00,2023,4,Tuesday,1,,GEORGE ST,42.32512232,-71.07198886,"(42.32512231744924, -71.07198886311095)"
232044352,619,,LARCENY ALL OTHERS,A1,77,0,2023-04-26 08:45:00+00,2023,4,Wednesday,8,,NEW SUDBURY ST,42.36183809,-71.05976533,"(42.3618380883142, -71.05976533206233)"
232035145,1831,,SICK ASSIST,D4, ,0,2023-05-06 14:32:00+00,2023,5,Saturday,14,,"BOYLSTON ST & BERKELEY ST
BOSTON  MA 02116
UNITED ",42.3512595,-71.07307046,"(42.35125949791679, -71.07307046401311)"
232047993,3805,,M/V ACCIDENT - POLICE VEHICLE,E13,643,0,2023-06-18 19:45:00+00,2023,6,Sunday,19,,CENTRE ST,42.31026968,-71.11501732,"(42.310269681851494, -71.11501731775736)"
232047416,1106,,FRAUD - CREDIT CARD / ATM FRAUD,B2, ,0,2023-06-16 17:44:00+00,2023,6,Friday,17,,FARNHAM ST,42.3304649,-71.07442999,"(42.330464899462825, -71.07442999356856)"
232081486,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B3,465,0,2023-10-08 14:30:00+00,2023,10,Sunday,14,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
232075831,613,,LARCENY SHOPLIFTING,E5,550,0,2023-09-19 17:53:00+00,2023,9,Tuesday,17,,WASHINGTON ST,42.27581763,-71.13991341,"(42.27581763291564, -71.13991340648704)"
232062318,2662,,BALLISTICS EVIDENCE/FOUND,B2, ,1,2023-08-06 05:30:00+00,2023,8,Sunday,5,,"JEWISH WAR VETERANS DR & PIERPONT RD
DORCHESTER  M",42.30603054,-71.09507463,"(42.306030537983325, -71.09507463268936)"
232055058,1402,,VANDALISM,B2, ,0,2023-07-12 20:50:00+00,2023,7,Wednesday,20,,W COTTAGE ST,42.32070043,-71.07448639,"(42.32070042801606, -71.07448639145657)"
232051651,3115,,INVESTIGATE PERSON,C11, ,0,2023-07-01 00:53:00+00,2023,7,Saturday,0,,CHRISTOPHER ST,42.29809573,-71.06015196,"(42.298095726411255, -71.06015196128216)"
232083990,619,,LARCENY ALL OTHERS,C6,200,0,2023-10-16 00:00:00+00,2023,10,Monday,0,,W BROADWAY,42.34128702,-71.0546798,"(42.34128702104515, -71.05467980204799)"
232093409,3201,,PROPERTY - LOST/ MISSING,D14,778,0,2023-11-17 02:00:00+00,2023,11,Friday,2,,WASHINGTON ST,42.34905564,-71.15049917,"(42.34905564195639, -71.1504991731562)"
232049349,1831,,SICK ASSIST,E5, ,0,2023-06-23 11:46:00+00,2023,6,Friday,11,,VFW PKWY,42.28020788,-71.17088047,"(42.280207878240404, -71.17088046778527)"
232005963,1831,,SICK ASSIST,A7, ,0,2023-01-23 14:08:00+00,2023,1,Monday,14,,BORDER ST,42.37620216,-71.03979963,"(42.376202163358684, -71.03979962591616)"
232051226,3115,,INVESTIGATE PERSON,E18, ,0,2023-06-29 16:42:00+00,2023,6,Thursday,16,,WEST ST,42.26187612,-71.12278508,"(42.261876122933856, -71.12278507680202)"
232009350,2647,,THREATS TO DO BODILY HARM,C6,200,0,2023-02-04 20:12:00+00,2023,2,Saturday,20,,W BROADWAY,42.34234145,-71.05633323,"(42.342341446623976, -71.05633323226589)"
232059673,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6, ,0,2023-07-27 11:00:00+00,2023,7,Thursday,11,,PIER 4 BLVD,,,
232009204,3001,,DEATH INVESTIGATION,D4,285,0,2023-02-04 06:13:00+00,2023,2,Saturday,6,,CUNARD STREET,,,
232094298,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C6,177,0,2023-11-20 02:01:00+00,2023,11,Monday,2,,NEWMARKET SQ,42.32753996,-71.06598439,"(42.327539963214186, -71.06598439329062)"
232061271,3115,,INVESTIGATE PERSON,B2, ,0,2023-08-02 17:23:00+00,2023,8,Wednesday,17,,MELNEA CASS BLVD,42.33330126,-71.0818173,"(42.33330125787749, -71.08181730390855)"
232080599,801,,ASSAULT - SIMPLE,C11,336,0,2023-10-05 16:43:00+00,2023,10,Thursday,16,,HAMILTON ST,42.30658609,-71.06747947,"(42.30658608574917, -71.06747947081894)"
232061715,1415,,GRAFFITI,D14, ,0,2023-08-04 01:45:00+00,2023,8,Friday,1,,BRIGHTON AVE,42.35283116,-71.13114335,"(42.35283116426948, -71.13114335076895)"
232053213,3115,,INVESTIGATE PERSON,E5, ,0,2023-07-06 17:17:00+00,2023,7,Thursday,17,,BROADLAWN PARK,42.30299846,-71.16449587,"(42.30299845602973, -71.16449586919313)"
232014466,3410,,TOWED MOTOR VEHICLE,B2,300,0,2023-02-23 09:17:00+00,2023,2,Thursday,9,,VALE ST,42.32198876,-71.09400897,"(42.321988760722135, -71.09400897410227)"
232089236,3501,,MISSING PERSON,C6,200,0,2023-10-23 09:00:00+00,2023,10,Monday,9,,W BROADWAY,42.34128702,-71.0546798,"(42.34128702104515, -71.05467980204799)"
232093937,3115,,INVESTIGATE PERSON,E18,480,0,2023-11-18 17:18:00+00,2023,11,Saturday,17,,CUMMINS HWY,42.27022139,-71.09892809,"(42.27022139300082, -71.09892809163927)"
232012069,3115,,INVESTIGATE PERSON,D4, ,0,2023-02-14 13:40:00+00,2023,2,Tuesday,13,,ALBANY ST,42.33428795,-71.07239571,"(42.334287947313456, -71.07239570643029)"
232000921,3115,,INVESTIGATE PERSON,E18, ,0,2023-01-04 16:24:00+00,2023,1,Wednesday,16,,GREENWOOD AVE,42.2647021,-71.11898095,"(42.26470210112618, -71.11898094788047)"
232069769,423,,ASSAULT - AGGRAVATED,A15,900,0,2023-08-30 13:05:00+00,2023,8,Wednesday,13,,O'MEARA CT,42.37887492,-71.05846368,"(42.3788749172085, -71.05846368188462)"
232008658,3114,,INVESTIGATE PROPERTY,A7,7,0,2023-02-02 02:47:00+00,2023,2,Thursday,2,,LEYDEN STREET,,,
232009496,619,,LARCENY ALL OTHERS,B2,318,0,2023-02-05 13:22:00+00,2023,2,Sunday,13,,SEAVER ST,42.30878812,-71.09055681,"(42.30878811870177, -71.09055681144949)"
232062674,1402,,VANDALISM,D4, ,0,2023-08-07 14:09:00+00,2023,8,Monday,14,,HERALD ST,42.34675542,-71.06521319,"(42.346755420690755, -71.06521318875032)"
232010409,3201,,PROPERTY - LOST/ MISSING,B2,325,0,2023-02-08 00:00:00+00,2023,2,Wednesday,0,,WAYLAND ST,42.31398936,-71.07584694,"(42.313989356033986, -71.07584693795167)"
232079378,3801,,M/V ACCIDENT - OTHER,E18,480,0,2023-10-01 21:40:00+00,2023,10,Sunday,21,,"CUMMINS HWY & BISMARCK ST
MATTAPAN  MA 02126
UNITE",42.27029758,-71.09957573,"(42.27029758392965, -71.09957572573617)"
232047029,3115,,INVESTIGATE PERSON,B2,282,0,2023-06-14 00:00:00+00,2023,6,Wednesday,0,,WASHINGTON ST,42.32866239,-71.08563459,"(42.32866239451696, -71.08563458516488)"
232034088,3006,,SICK/INJURED/MEDICAL - PERSON,C6, ,0,2023-05-03 07:52:00+00,2023,5,Wednesday,7,,W BROADWAY,42.34128702,-71.0546798,"(42.34128702104515, -71.05467980204799)"
232039948,2647,,THREATS TO DO BODILY HARM,D4,156,0,2023-05-22 10:46:00+00,2023,5,Monday,10,,TREMONT ST,42.33983489,-71.07923901,"(42.339834885695616, -71.07923900823879)"
232023732,3115,,INVESTIGATE PERSON,C11,355,0,2023-03-27 00:00:00+00,2023,3,Monday,0,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232082269,619,,LARCENY ALL OTHERS,D14,766,0,2023-10-11 14:02:00+00,2023,10,Wednesday,14,,HOBART ST,42.35501359,-71.1596966,"(42.355013588148594, -71.15969659885637)"
232006645,3006,,SICK/INJURED/MEDICAL - PERSON,A1, ,0,2023-01-25 19:57:00+00,2023,1,Wednesday,19,,REVERE ST,42.35953099,-71.06801877,"(42.35953098972411, -71.06801876913681)"
232019551,3114,,INVESTIGATE PROPERTY,B2, ,0,2023-03-13 20:00:00+00,2023,3,Monday,20,,WARREN ST,,,
232005375,3207,,PROPERTY - FOUND,A1,77,0,2023-01-21 00:00:00+00,2023,1,Saturday,0,,SUDBURY ST,,,
232038507,301,,ROBBERY,E18, ,0,2023-05-17 14:45:00+00,2023,5,Wednesday,14,,AMERICAN LEGION HWY,42.27531272,-71.11587874,"(42.2753127225369, -71.11587873780117)"
232039689,2907,,VAL - OPERATING AFTER REV/SUSP.,B3,463,0,2023-05-21 13:22:00+00,2023,5,Sunday,13,,BLUE HILL AVE,42.29330333,-71.08859056,"(42.29330332929309, -71.08859056372455)"
232038455,1402,,VANDALISM,B2, ,0,2023-05-16 13:30:00+00,2023,5,Tuesday,13,,SLAYTON WAY,42.32176989,-71.09779836,"(42.321769894775336, -71.09779835511604)"
232084426,1402,,VANDALISM,D4,597,0,2023-10-18 18:47:00+00,2023,10,Wednesday,18,,COLUMBUS AVE,42.3404469,-71.08188196,"(42.3404468970455, -71.08188195745751)"
232064776,1106,,FRAUD - CREDIT CARD / ATM FRAUD,A1, ,0,2023-08-13 01:30:00+00,2023,8,Sunday,1,,SUDBURY ST,,,
232021137,1831,,SICK ASSIST,A1, ,0,2023-03-19 17:45:00+00,2023,3,Sunday,17,,LEGENDS WAY,42.36643499,-71.06135456,"(42.366434986750676, -71.06135455979765)"
232059504,3115,,INVESTIGATE PERSON,D4, ,0,2023-07-27 16:24:00+00,2023,7,Thursday,16,,EXETER ST,42.34981882,-71.07965051,"(42.34981881730537, -71.0796505054374)"
232015278,423,,ASSAULT - AGGRAVATED,D4, ,0,2023-02-26 14:51:00+00,2023,2,Sunday,14,,HUNTINGTON AVE,42.34730935,-71.07915218,"(42.34730934597846, -71.07915218290486)"
232085714,3501,,MISSING PERSON,A1,77,0,2023-10-05 13:30:00+00,2023,10,Thursday,13,,SUDBURY ST,,,
232079126,2670,,HARASSMENT/ CRIMINAL HARASSMENT,A7,26,0,2023-09-30 22:43:00+00,2023,9,Saturday,22,,BORDER ST,42.37382705,-71.04052496,"(42.373827047842475, -71.04052495666849)"
232075892,520,,BURGLARY - RESIDENTIAL,C6,219,0,2023-09-15 17:22:00+00,2023,9,Friday,17,,MERCER ST,42.33223592,-71.04900569,"(42.33223591718178, -71.04900569383331)"
232039009,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,A1, ,0,2023-05-19 07:28:00+00,2023,5,Friday,7,,WASHINGTON ST,42.35456359,-71.06147464,"(42.354563586758935, -71.06147463896686)"
232013222,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6, ,0,2023-02-17 11:00:00+00,2023,2,Friday,11,,L ST,42.33519999,-71.03540857,"(42.33519999443561, -71.03540856912304)"
232017695,2610,,TRESPASSING,E13, ,0,2023-03-07 06:30:00+00,2023,3,Tuesday,6,,WASHINGTON ST,42.30055477,-71.11312508,"(42.30055477431469, -71.11312508445955)"
232087839,3114,,INVESTIGATE PROPERTY,A1,61,0,2023-10-30 12:05:00+00,2023,10,Monday,12,,LEGENDS WAY,42.36643499,-71.06135456,"(42.366434986750676, -71.06135455979765)"
232046842,2670,,HARASSMENT/ CRIMINAL HARASSMENT,C11, ,0,2023-06-05 13:30:00+00,2023,6,Monday,13,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232068966,1832,,SICK ASSIST - DRUG RELATED ILLNESS,A1,92,0,2023-08-28 01:08:00+00,2023,8,Monday,1,,COURT ST,42.35892231,-71.05835399,"(42.358922307659334, -71.05835398886556)"
232034263,3410,,TOWED MOTOR VEHICLE,D4, ,0,2023-05-03 17:51:00+00,2023,5,Wednesday,17,,"LANSDOWNE ST & IPSWICH ST
BOSTON  MA 02215
UNITED ",42.34716957,-71.09435055,"(42.347169568355994, -71.09435055375339)"
232052549,617,,LARCENY THEFT FROM BUILDING,D4, ,0,2023-07-04 14:11:00+00,2023,7,Tuesday,14,,COPLEY PL,42.34800932,-71.07669811,"(42.348009321663596, -71.07669810985298)"
232089999,1831,,SICK ASSIST,C6,174,0,2023-11-06 02:31:00+00,2023,11,Monday,2,,DORCHESTER AVE,42.33315175,-71.05701045,"(42.33315174744446, -71.05701044517697)"
232063970,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11, ,0,2023-08-11 19:00:00+00,2023,8,Friday,19,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232074489,1402,,VANDALISM,A7,23,0,2023-09-14 20:45:00+00,2023,9,Thursday,20,,MARION ST & SARATOGA ST,42.37668952,-71.03625038,"(42.37668952162411, -71.03625038019766)"
232074437,423,,ASSAULT - AGGRAVATED,B2,262,0,2023-09-14 17:29:00+00,2023,9,Thursday,17,,BLUE HILL AVE,42.32203203,-71.07719581,"(42.32203203005615, -71.07719581158206)"
232092621,3115,,INVESTIGATE PERSON,C6,200,0,2023-11-14 16:30:00+00,2023,11,Tuesday,16,,W BROADWAY,42.34128702,-71.0546798,"(42.34128702104515, -71.05467980204799)"
232087016,1831,,SICK ASSIST,D4,903,0,2023-10-27 16:17:00+00,2023,10,Friday,16,,SHAWMUT AVE,42.33543349,-71.08076793,"(42.33543349192502, -71.08076793005807)"
232006087,3207,,PROPERTY - FOUND,D14,778,0,2023-01-23 21:00:00+00,2023,1,Monday,21,,WASHINGTON ST,42.34905564,-71.15049917,"(42.34905564195639, -71.1504991731562)"
232022112,3006,,SICK/INJURED/MEDICAL - PERSON,E5, ,0,2023-03-22 17:01:00+00,2023,3,Wednesday,17,,WASHINGTON ST,42.26362316,-71.15452581,"(42.26362316159163, -71.15452581258113)"
232075788,3803,,M/V ACCIDENT - PERSONAL INJURY,D4,273,0,2023-09-19 16:20:00+00,2023,9,Tuesday,16,,"MASSACHUSETTS AVE & SHAWMUT AVE
BOSTON  MA 02118
U",42.33730953,-71.0780605,"(42.33730952733115, -71.07806049996839)"
232044782,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,2023-06-07 17:08:00+00,2023,6,Wednesday,17,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
232005860,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,E18, ,0,2023-01-23 08:25:00+00,2023,1,Monday,8,,METROPOLITAN AVE,42.26389961,-71.11780229,"(42.26389961241278, -71.117802290297)"
232002519,3502,,MISSING PERSON - LOCATED,B3,465,0,2023-01-09 10:00:00+00,2023,1,Monday,10,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
232058184,3201,,PROPERTY - LOST/ MISSING,A1,120,0,2023-07-23 02:46:00+00,2023,7,Sunday,2,,PARK PLZ,42.35162743,-71.06866458,"(42.35162742682775, -71.06866458095081)"
232015162,3410,,TOWED MOTOR VEHICLE,A7, ,0,2023-02-25 23:41:00+00,2023,2,Saturday,23,,TRENTON ST,42.37968405,-71.0342868,"(42.37968404540232, -71.03428679645249)"
232004161,3801,,M/V ACCIDENT - OTHER,D4,172,0,2023-01-16 18:28:00+00,2023,1,Monday,18,,ALBANY ST,42.33568288,-71.07043434,"(42.335682882719745, -71.07043434056943)"
232000974,3115,,INVESTIGATE PERSON,C11, ,0,2023-01-04 18:13:00+00,2023,1,Wednesday,18,,"GENEVA AVE & OLNEY ST
DORCHESTER  MA 02121
UNITED ",42.30490355,-71.07414058,"(42.30490355311994, -71.07414057542503)"
232081388,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,2023-10-08 09:40:00+00,2023,10,Sunday,9,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
232009200,3115,,INVESTIGATE PERSON,B2, ,0,2023-02-04 05:12:00+00,2023,2,Saturday,5,,EUSTIS ST,42.32900334,-71.07838269,"(42.32900334375103, -71.0783826942799)"
232000414,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4,130,0,2023-01-02 17:30:00+00,2023,1,Monday,17,,"DARTMOUTH ST & STUART ST
BOSTON  MA 02116
UNITED S",42.34830952,-71.07643056,"(42.34830951964397, -71.07643056482195)"
232025322,801,,ASSAULT - SIMPLE,A1,124,0,2023-04-02 03:22:00+00,2023,4,Sunday,3,,TYLER ST,42.34887994,-71.06149811,"(42.34887994448864, -71.06149810998613)"
232002334,1402,,VANDALISM,A15, ,0,2023-01-08 11:00:00+00,2023,1,Sunday,11,,VINE ST,42.37663118,-71.05593235,"(42.376631183831805, -71.05593235449719)"
232069044,3410,,TOWED MOTOR VEHICLE,B2,286,0,2023-08-28 09:28:00+00,2023,8,Monday,9,,"CABOT ST & RUGGLES ST
ROXBURY  MA 02120
UNITED STA",42.33386754,-71.0870366,"(42.33386753917981, -71.08703660009607)"
232062495,3115,,INVESTIGATE PERSON,E5, ,0,2023-08-05 03:02:00+00,2023,8,Saturday,3,,CENTRE ST,42.2870932,-71.14822209,"(42.28709320338153, -71.14822209118665)"
232009288,3114,,INVESTIGATE PROPERTY,B2,291,0,2023-02-04 14:07:00+00,2023,2,Saturday,14,,HIGHLAND AVE,42.32910415,-71.0929232,"(42.32910414590127, -71.09292319728355)"
232083089,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,186,0,2023-10-13 20:00:00+00,2023,10,Friday,20,,BOSTON ST,42.32393075,-71.06000339,"(42.323930753035896, -71.06000339012878)"
232004930,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2023-01-05 00:00:00+00,2023,1,Thursday,0,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232091083,801,,ASSAULT - SIMPLE,B2,298,0,2023-11-09 11:14:00+00,2023,11,Thursday,11,,WALNUT AVE,42.32320851,-71.08433023,"(42.32320850693463, -71.08433022879801)"
